span	size	face	marker	line	page
VMDS Technical and Operators Manual	9.960000038146973	0	-1	306	13
ver 2019.2.l	9.960000038146973	0	-1	306	13
13	12.0	0	2	307	13
7.	12.0	0	2	308	13
SLOWLY	12.0	1	-1	308	13
turn the PUMP CONTROL VALVE (#7) to full OPEN position.	12.0	0	-1	308	13
8.	12.0	0	2	309	13
Fill mixing tank with water from holding tank (not shown) unless drafting from another	12.0	0	-1	309	13
source.	12.0	0	-1	310	13
9.	12.0	0	2	311	13
SLOWLY	12.0	1	-1	311	13
turn PUMP CONTROL VALVE (#7) to full CLOSED position.	12.0	0	-1	311	13
10.	12.0	0	2	312	13
Set SELECTOR VALVE 1 (#5) to AGITATOR position to mix contents of tank by	12.0	0	-1	312	13
pushing to turn and select setting	12.0	1	-1	313	13
.	12.0	0	-1	313	13
11.	12.0	0	2	314	13
SLOWLY	12.0	1	-1	314	13
turn PUMP CONTROL VALVE (#7) to full OPEN position.	12.0	0	-1	314	13
12.	12.0	0	2	315	13
Mix tank contents continuously until mission operations begin.	12.0	0	-1	315	13
13.	12.0	0	2	316	13
Set SELECTOR VALVE(s) (#5, #10) to setting that matches desired operation by	12.0	0	-1	316	13
pushing	12.0	1	-1	316	13
to turn	12.0	1	-1	317	13
. Ensure proper hose connections.	12.0	0	-1	317	13
See Section 10 of this manual.	12.0	0	-1	317	13
ALWAYS ensure	12.0	1	-1	317	13
PUMP CONTROL VALVE is CLOSED before changing SELECTOR VALVE settings.	12.0	1	-1	318	13
VMDS Technical and Operators Manual	9.960000038146973	0	-1	319	14
ver 2019.2.l	9.960000038146973	0	-1	319	14
14	12.0	0	2	320	14
1.0	12.0	1	0	321	14
VMDS MAJOR SYSTEM COMPONENTS AND DESCRIPTION	12.0	1	-1	321	14
1.1	12.0	1	0	322	14
VMDS PART AND SERIAL NUMBERS	12.0	1	-1	322	14
VMDS Power Unit PN: 46182401-V681	12.0	0	-1	323	14
VMDS 750 gal.	12.0	0	-1	324	14
Tank Module PN: 31341106-V896	12.0	0	-1	324	14
Serial Number Locations	12.0	1	-1	325	14
Upon receipt of your system, note the serial numbers and take the time to write enter them below	12.0	0	-1	326	14
.	12.0	0	-1	326	14
VMDS Power Unit Serial No: ____________________________	12.0	1	-1	327	14
Located at the top left corner of the Control Panel.	12.0	0	-1	328	14
Figure 2.	12.0	0	-1	329	14
Serial Number for Power Unit (upper left corner of control panel)	12.0	0	-1	329	14
Note:	12.0	1	-1	330	14
There is a data plate in the battery box just above the battery with the serial numbers of the	12.0	0	-1	330	14
critical components.  These serial numbers are annotated on the DA Form 2062 (hand receipt).	12.0	0	-1	331	14
Figure 3.	12.0	0	-1	332	14
Serial Number Data Plate (under lid of battery box of Power Unit)	12.0	0	-1	332	14
VMDS Tank Serial No: ______________________________	12.0	1	-1	333	14
Located on the front passenger’s side of the tank (near the stanchion location) and the rear	12.0	0	-1	334	14
driver’s side of the tank (above the drain valve on the rear wall).	12.0	0	-1	335	14
VMDS Monitor Serial No: _______________________	12.0	1	-1	336	14
Located on the black and white data plate on the monitor and engraved on the mounting flange.	12.0	0	-1	337	14
<img0020>	-1.0	-1	-1	338	14
<img0021>	-1.0	-1	-1	339	14
VMDS Technical and Operators Manual	9.960000038146973	0	-1	340	15
ver 2019.2.l	9.960000038146973	0	-1	340	15
15	12.0	0	2	341	15
VMDS Spray Monitor Stanchion Serial No: _______________________	12.0	1	-1	342	15
Located on the upper portion and the base plate of the stanchion.	12.0	0	-1	343	15
VMDS Front Spray Bar (FSB) Serial No: _______________________	12.0	1	-1	344	15
Located on the upper portion of the bracket/mount.	12.0	0	-1	345	15
Also engraved on the outriggers and the	12.0	0	-1	345	15
mounting brackets.	12.0	0	-1	346	15
VMDS Rear Spray Bar (RSB) Serial No: _______________________	12.0	1	-1	347	15
Located on the upper portion of the bracket/mount.	12.0	0	-1	348	15
Also engraved on the mounting brackets.	12.0	0	-1	348	15
VMDS Technical and Operators Manual	9.960000038146973	0	-1	349	16
ver 2019.2.l	9.960000038146973	0	-1	349	16
16	12.0	0	2	350	16
1.2	12.0	1	0	351	16
VMDS KEY COMPONENTS:	12.0	1	-1	351	16
1.2.1	12.0	1	0	352	16
Power Unit	12.0	1	-1	352	16
:	12.0	0	-1	352	16
Weight (with liquids):  approx.~1,000 lbs.	12.0	0	-1	352	16
Figure 4.  Front of the Power Unit	12.0	0	-1	353	16
Frame Dimensions: Approximate dimensions: ~ 48” (L) x ~27.5” (W) x ~38.25” (H)	12.0	0	-1	354	16
1.2.1.1	9.960000038146973	1	0	355	16
Kubota Model D902-E4B	9.960000038146973	1	-1	355	16
- Liquid Cooled Diesel Engine: 24.8 Hp @ 3,600 rpm MAX	12.0	0	-1	355	16
3,600 rpm	12.0	0	-1	356	16
Figure 5.	12.0	0	-1	357	16
Engine	12.0	0	-1	357	16
1.2.1.2	9.960000038146973	1	0	358	16
Rotary Screw Compressor	9.960000038146973	1	-1	358	16
-Type SC18	12.0	0	-1	358	16
Output ~95 CFM @ ~100 psi	12.0	0	-1	359	16
<img0022>	-1.0	-1	-1	360	16
<img0023>	-1.0	-1	-1	361	16
VMDS Technical and Operators Manual	9.960000038146973	0	-1	362	17
ver 2019.2.l	9.960000038146973	0	-1	362	17
17	12.0	0	2	363	17
Figure 6.	12.0	0	-1	364	17
Compressor	12.0	0	-1	364	17
1.2.1.3	9.960000038146973	1	0	365	17
Pneumatic Pump	9.960000038146973	1	-1	365	17
:	12.0	1	-1	365	17
•	12.0	0	1	366	17
Flow: ~90-95 gal (max) per minute (When working in	12.0	0	-1	366	17
conjunction with the compressed air foam (CAF)	12.0	0	-1	367	17
components, pump flow is reduced by as much as 35%)	12.0	0	-1	368	17
•	12.0	0	1	369	17
Pressure: ~100 psi	12.0	0	-1	369	17
•	12.0	0	1	370	17
Stainless-steel body, aluminum pumping cylinder	12.0	0	-1	370	17
(center)	12.0	0	-1	371	17
Figure 8.	12.0	0	-1	372	17
Pneumatic Pump	12.0	0	-1	372	17
1.2.1.4	9.960000038146973	1	0	373	17
Programmable Logic Control	9.960000038146973	1	-1	373	17
•	12.0	0	1	374	17
Pre-programmed	12.0	0	-1	374	17
•	12.0	0	1	375	17
Preset engine and compressor controls	12.0	0	-1	375	17
•	12.0	0	1	376	17
One button push, to start and stop the Power Unit	12.0	0	-1	376	17
Figure 9.	12.0	0	-1	377	17
Programmable Logic Control	12.0	0	-1	377	17
1.2.1.5	9.960000038146973	1	0	378	17
Fuel and Water Separator with Pump/Primer	9.960000038146973	1	-1	378	17
•	12.0	0	1	379	17
Parker/Racor R20P	12.0	0	-1	379	17
<img0024>	-1.0	-1	-1	380	17
<img0025>	-1.0	-1	-1	381	17
Figure 7.	12.0	0	-1	382	17
Engine and Compressor Base Placement	12.0	0	-1	382	17
<img0026>	-1.0	-1	-1	383	17
<img0027>	-1.0	-1	-1	384	17
<img0028>	-1.0	-1	-1	385	17
VMDS Technical and Operators Manual	9.960000038146973	0	-1	386	18
ver 2019.2.l	9.960000038146973	0	-1	386	18
18	12.0	0	2	387	18
Figure 10.  Fuel/Water Separator	12.0	0	-1	388	18
1.2.1.6	9.960000038146973	1	0	389	18
Power Unit Platform	9.960000038146973	1	-1	389	18
The Power Unit is affixed to an 80-inch wide X 60-inch long platform used to anchor the Power	12.0	0	-1	390	18
Unit to the bed of the truck.	12.0	0	-1	391	18
Only lift the Power Unit/Platform with extended forks from the driver’s	12.0	0	-1	391	18
side of the vehicle or the tailgate end of the platform.  The platform must be strapped down to the	12.0	0	-1	392	18
bed of the truck for transit.	12.0	0	-1	393	18
WARNING: WHEN USING A FORKLIFT TO LIFT THE POWER UNIT	12.0	1	-1	394	18
PLATFORM, EXTENDED FORKS (AT LEAST 72 INCHES LONG) MUST	12.0	1	-1	395	18
BE USED.	12.0	1	-1	396	18
INSERT FORKS UNDER THE POWER UNIT PLATFORM FOR	12.0	1	-1	396	18
PROPER WEIGHT DISTRIBUTION!	12.0	1	-1	397	18
FAILURE TO USE THE CORRECT	12.0	1	-1	397	18
FORKS MAY RESULT IN INJURY AND SYSTEM DAMAGE.	12.0	1	-1	398	18
1.2.2 750 Gallon Tank:	12.0	1	-1	399	18
Weight empty ~ 1000 lbs; Weight full (with water)  ~ 7500 lbs	12.0	0	-1	399	18
Overall Dimensions (with skid): 92 in.	12.0	0	-1	400	18
L x 80 in.	12.0	0	-1	400	18
W x 43.5 in.	12.0	0	-1	400	18
H (without storage basket).  Actual	12.0	0	-1	400	18
dimensions of the tank: (outside-to-outside) 68 in.	12.0	0	-1	401	18
L x 78 in.	12.0	0	-1	401	18
W x 36 in.	12.0	0	-1	401	18
H.  The hoses are stored	12.0	0	-1	401	18
in the baskets on top of the tanks to allow them to dry properly.  Hoses are described in detail in	12.0	0	-1	402	18
Section 10 of this manual.	12.0	0	-1	403	18
Figure 11.	12.0	0	-1	404	18
750-Gallon Tank with Guides for the Tie-Down Straps, and Basket	12.0	0	-1	404	18
(Inspection/Cleanout Ports are not shown)	12.0	0	-1	405	18
<img0029>	-1.0	-1	-1	406	18
<img0030>	-1.0	-1	-1	407	18
<img0031>	-1.0	-1	-1	408	18
<img0032>	-1.0	-1	-1	409	18
Plastic Guides	9.960000038146973	0	-1	410	18
VMDS Technical and Operators Manual	9.960000038146973	0	-1	411	19
ver 2019.2.l	9.960000038146973	0	-1	411	19
19	12.0	0	2	412	19
There are 6 plastic guides welded on top of the tank to indicate proper positioning of tie-down	12.0	0	-1	413	19
ratchet straps.  Each ratchet strap is rated at 10,000 lbs., burst strength (working load limit, WLL	12.0	0	-1	414	19
~ 3333 lbs.) and three (3) straps are required to hold the tank down to the bed of the truck or trailer.	12.0	0	-1	415	19
The tank must be mounted with the front (notched) portion of the lip butted up against the front	12.0	0	-1	416	19
wall of the truck bed to reduce shift.	12.0	0	-1	417	19
The tanks are equipped with four (4) Inspection/Cleanout	12.0	0	-1	417	19
Ports that are attached to the tank with lanyards (Figure 13).	12.0	0	-1	418	19
Figure 12.	12.0	0	-1	419	19
Close-up of the Plastic Guides for the Tie-Down Straps (three on each side).	12.0	0	-1	419	19
Inspection/Cleanout Ports are not shown.	9.960000038146973	0	-1	420	19
1.2.2.1	12.0	1	0	421	19
Inspection/Cleanout Ports	12.0	1	-1	421	19
There are four (4) Inspection/Cleanout Ports incorporated into the tanks to be used as aids in	12.0	0	-1	422	19
their cleaning and content inspection.	12.0	0	-1	423	19
These ports have lanyard-attached camlock caps.	12.0	0	-1	423	19
Figure 13.  Inspection/Cleanout Ports	12.0	0	-1	424	19
1.2.2.1	9.960000038146973	1	0	425	19
Hopper/Blender	9.960000038146973	1	-1	425	19
The stainless-steel Hopper/Blender is 16 inches in diameter and the funnel section is 22 inches	12.0	0	-1	426	19
deep.  It has a plastic lid attached with a lanyard and a perforated stainless-steel screen.  The	12.0	0	-1	427	19
Hopper/Blender is fed by a 1.5-inch EZLink cam-lock fitting on the White Banded Hopper Hose,	12.0	0	-1	428	19
as its primary connection; alternately, it can be fed with red banded discharge hoses or any other	12.0	0	-1	429	19
1-inch diameter hose in the VMDS hose kit.  The Hopper/Blender is used to aid in mixing	12.0	0	-1	430	19
powdered, liquid, and granular decontaminant materials into the tank.	12.0	0	-1	431	19
The screen is an aid in	12.0	0	-1	431	19
<img0033>	-1.0	-1	-1	432	19
<img0034>	-1.0	-1	-1	433	19
VMDS Technical and Operators Manual	9.960000038146973	0	-1	434	20
ver 2019.2.l	9.960000038146973	0	-1	434	20
20	12.0	0	2	435	20
breaking up clumps of solid decontaminant materials.	12.0	0	-1	436	20
Avoid sticking fingers or gloved hands into	12.0	0	-1	436	20
the holes in the screen as it may cut fingers or gloves.	12.0	0	-1	437	20
1.2.2.2	9.960000038146973	1	0	438	20
Tank Level Inspection Port/Dipstick	9.960000038146973	1	-1	438	20
The Tank Level Inspection Port is a capped, 2 in. diameter port located next to the Hopper/Blender.	12.0	0	-1	439	20
The plastic cap is secured with a metal “dog tag chain” lanyard.	12.0	0	-1	440	20
This port contains a measuring	12.0	0	-1	440	20
tape marked on the back side of the tape with increments of 100 gallons and enables visual	12.0	0	-1	441	20
measurement of the amount of liquid in the tank.	12.0	0	-1	442	20
1 inch represents approximately 20 gallons of	12.0	0	-1	442	20
liquid.  To measure, gently pull upwards on tape until a ‘catch’ is felt; then read the measurement.	12.0	0	-1	443	20
To secure, gently push tape back down the tube and re-cap the port; the tape may be left out to	12.0	0	-1	444	20
watch the tank level rise or fall.	12.0	0	-1	445	20
Figure 14.	12.0	0	-1	446	20
Tank Level Inspection Port/Dipstick	12.0	0	-1	446	20
1.2.2.3	9.960000038146973	1	0	447	20
Agitator	9.960000038146973	1	-1	447	20
The Agitator Input is a 1 in. diameter, right-angled fitting located next to the Hopper\Blender.	12.0	0	-1	448	20
The	12.0	0	-1	448	20
Agitator hoses (yellow bands) attach here.  The Agitator mixes tank contents and keeps	12.0	0	-1	449	20
concentrated decontaminant solutions mixed while the system is running.	12.0	0	-1	450	20
It is important to keep	12.0	0	-1	450	20
the tanks agitated, especially when they contain concentrated bleach solutions or slurries.  The	12.0	0	-1	451	20
agitator is turned off when discharging the tank and is not operable when loading the tank using	12.0	0	-1	452	20
the VMDS DRAFTING function.	12.0	0	-1	453	20
<img0035>	-1.0	-1	-1	454	20
<img0036>	-1.0	-1	-1	455	20
VMDS Technical and Operators Manual	9.960000038146973	0	-1	456	21
ver 2019.2.l	9.960000038146973	0	-1	456	21
21	12.0	0	2	457	21
1.2.2.4	12.0	1	0	458	21
Storage Basket and Cargo Net	12.0	1	-1	458	21
The Storage Basket is a 60 in. x 34 in. basket installed on the top of each tank and includes a cargo	12.0	0	-1	459	21
net used to secure and store hoses.  Open air storage is recommended over a closed box or trunk	12.0	0	-1	460	21
as it allows hoses to drain and dry out, minimizing deterioration and mold growth.	12.0	0	-1	461	21
The net has	12.0	0	-1	461	21
multiple straps and quick release buckles to hold the hoses in place.	12.0	0	-1	462	21
The Cargo Net is not shown	12.0	0	-1	462	21
here.	12.0	0	-1	463	21
Figure 15.	12.0	0	-1	464	21
Basket (Cargo Net is not shown)	12.0	0	-1	464	21
1.2.3	12.0	1	0	465	21
Hose Kit	12.0	1	-1	465	21
The VMDS includes a hose kit to attach the Power Unit to the Tanks and the various discharge	12.0	0	-1	466	21
functions.  There are 15 hoses in the hose kit (see Table below).	12.0	0	-1	467	21
1.2.3.1	12.0	1	0	468	21
Description of the Hose Kit	12.0	1	-1	468	21
The hoses that deliver pressurized water are made of red “booster hose” material (same material	12.0	0	-1	469	21
as on the M12A1 discharge hoses) that is durable and will withstand caustic bleach solutions.	12.0	0	-1	470	21
The	12.0	0	-1	470	21
larger diameter (1.5-inch) hoses have EZLink® Camlock connectors for fast and easy, one-handed	12.0	0	-1	471	21
installation and de-installation.	12.0	0	-1	472	21
The smaller diameter (1-inch) hoses use Instalock® camlock	12.0	0	-1	472	21
connectors.  The suction and drafting hoses are made of blue-colored, reinforced PVC to retain	12.0	0	-1	473	21
rigidity under suction.  The suction and drafting hoses are always connected with 1.5-inch	12.0	0	-1	474	21
Instalock® camlock style connectors.  The drafting hoses have male fittings where all the other	12.0	0	-1	475	21
hoses are equipped with female fittings.	12.0	0	-1	476	21
1.2.3.2	12.0	1	0	477	21
Components of the Hose Kit	12.0	1	-1	477	21
The hose kit consists of fifteen (15) hoses (described in Section 10 of this manual), a filter basket	12.0	0	-1	478	21
and four (4) adaptors stored in the Accessory Box with the De-Icer kit:	12.0	0	-1	479	21
•	12.0	0	1	480	21
One (1) 1-inch male-male adapter - to connect/extend the hoses for longer reach	12.0	0	-1	480	21
and placement of the VMDS farther away from the decontamination line (DED or	12.0	0	-1	481	21
DAD);	12.0	0	-1	482	21
•	12.0	0	1	483	21
One (1) 1-inch male-male adapter – to connect/extend the hoses for longer reach	12.0	0	-1	483	21
and placement of the VMDS farther away from the decontamination line (DED or	12.0	0	-1	484	21
DAD);	12.0	0	-1	485	21
•	12.0	0	1	486	21
One (1) 1.5-inch fire hydrant (Fire Fighting Threads, FHN) to 1.5-inch male	12.0	0	-1	486	21
camlock adapter – for filling tanks from a standard fire hydrant; and	12.0	0	-1	487	21
•	12.0	0	1	488	21
One (1) 1-inch Standard Nipple Thread (NPT) to 1-inchmale camlock adapter –	12.0	0	-1	488	21
for connecting the M12A1 shower bars to the Power Unit using one of the 1-inch	12.0	0	-1	489	21
